time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-0.16151553590388448,-6.99047852966481,22.400376647375598,5.751133896165896,6.029616274619219,0.0,1.9337669840811107,-7.189970574204698,4.426500781316518,-0.27670366934621865,-0.18506097708872635,0.0,470.3848598939768,470.34423169191354,468.99718805526516,471.06602141800414
3.900000000000003,-0.04097699231949208,-7.431238281008925,22.662838765613717,5.734949011852676,6.019054917314417,0.0,2.08479758385078,-7.502767831880593,4.320163346840708,-0.27072748376139855,-0.17810628506291729,0.0,461.78136282452175,462.2988911048719,462.66443255995813,463.06188220980147
3.960000000000003,0.08875082839709732,-7.890927596336692,22.918544769649255,5.7236079932283275,6.0103185871812315,0.0,2.2399285421581157,-7.820723142965358,4.201567268471306,-0.2476443478894458,-0.1639631261234803,0.0,462.8781913821104,463.9626864175123,461.45143178109134,463.20392683783854
4.020000000000002,0.2278159816926854,-8.369669281079195,23.166585725452823,5.714800109651664,6.000755594500298,0.0,2.396105477211237,-8.137722227242199,4.064855576316196,-0.2758189620916331,-0.15929752644225006,0.0,460.2200698789539,460.5652264218323,461.7358603607633,459.44294427455765
4.080000000000001,0.3760472501625616,-8.866978512176686,23.405225370562366,5.698430342917906,5.995269766732552,0.0,2.5450961077396848,-8.440035439908959,3.887971190673681,-0.2818134662779927,-0.13836067911140884,0.0,449.0714940386731,450.74563577754043,449.7926223818606,449.22951947677103
4.14,0.5328122960093488,-9.381766059789006,23.631657002168133,5.6842615895072015,5.987877995616076,0.0,2.6807327056545445,-8.720345050522488,3.6583249309070083,-0.2648425825480519,-0.15007953413877664,0.0,434.16695299435213,433.16281410629455,432.67021054316484,434.01800588211654
4.199999999999998,0.6990269575004638,-9.915846982230047,23.84740725571077,5.673517248324082,5.982985913609065,0.0,2.8597062002283566,-9.082696703288018,3.5311319670516577,-0.24116486770090823,-0.17352838445478963,0.0,478.19455713476566,476.38255418392436,476.61756596010184,478.3630913465661
4.259999999999997,0.8748698983630875,-10.469668876090829,24.052119138105184,5.659083030775816,5.972562397415192,0.0,3.002202812180013,-9.378716299173412,3.2908791924779175,-0.24475919722895872,-0.17488838264817477,0.0,438.41445805521846,438.2718273777402,439.90025563992793,439.54297043499014
4.319999999999996,1.059289117098819,-11.041290417884396,24.24192727423677,5.644816308043659,5.966884608372194,0.0,3.145230276438757,-9.676080462299844,3.034422687838297,-0.25315139558992467,-0.20015834475839633,0.0,438.2232282538002,436.0835103403378,437.4453382464234,436.68308990786034
4.379999999999995,1.252100134085554,-11.630474887912944,24.415437575123892,5.63172985039607,5.95487601738375,0.0,3.28236594832975,-9.964104272739169,2.7476552749808287,-0.23842329456231515,-0.2001137393995979,0.0,429.2085212756268,429.17152138304124,428.34069048603106,429.5277673989636
4.439999999999993,1.4542033414204123,-12.238819357179304,24.573678028733607,5.6174361570787035,5.950905993214089,0.0,3.4542107349898283,-10.31455082060966,2.5247150270136838,-0.24131265413513733,-0.23239341271398728,0.0,461.1103378134345,458.50986674804705,461.6106940006915,461.32763081287555
4.499999999999992,1.6662196280784205,-12.867598960719134,24.71719447993544,5.604223657217512,5.939494754658503,0.0,3.61341459201687,-10.645238074078426,2.256968698845757,-0.2301290151763127,-0.21612134981908288,0.0,447.903855917548,449.17521049108467,448.2649095265897,449.11747202802906
4.559999999999991,1.8885729294757359,-13.517562927150012,24.845737980414278,5.5906753668525315,5.930947019492638,0.0,3.7984405731135347,-11.02047196012634,2.0250728011661665,-0.2370382887298064,-0.19426223652798097,0.0,469.06218711073916,470.7170381597691,470.4160855362399,469.82997156373796
4.6199999999999894,2.121373821164689,-14.188925839442545,24.958423606490243,5.581683398401493,5.920305132275956,0.0,3.9619567947235232,-11.358777834556893,1.7291057227185311,-0.2633214650401709,-0.18436827469895872,0.0,450.6530526392741,451.4175240143221,450.72099002227276,448.53096076037366
4.679999999999988,2.3633390732822566,-14.879479608904246,25.051499531877035,5.566181852215806,5.910250365816552,0.0,4.103815459953307,-11.660341543072011,1.3713504969324153,-0.2706202742489138,-0.17450955012436498,0.0,429.62532401521213,430.42790413983545,428.7143567348553,428.0192867580192
4.739999999999987,2.614044983624551,-15.588558462742963,25.12302659060005,5.552616258366694,5.899792180081537,0.0,4.253309033375612,-11.976239374513463,1.0107182427796009,-0.289767594157035,-0.17399920626073043,0.0,434.7240439205627,434.7368462683664,435.00254124342194,433.315640720002
4.799999999999986,2.8739432343576614,-16.31702217999467,25.172802375332935,5.535864801445527,5.89352784159211,0.0,4.409820287609721,-12.306402725742094,0.6459154035110962,-0.2821606924417741,-0.19761729437779058,0.0,440.2765282529665,438.28465324766836,439.961967488148,440.5070881608459
4.859999999999984,3.1440747830703564,-17.066810409033703,25.201680138048925,5.5192161409559475,5.881658791316124,0.0,4.594583239948062,-12.686582263580943,0.31330445629836656,-0.2774328417832391,-0.1988598155802681,0.0,461.8851304630887,461.7503454392373,464.1111197574175,464.4061809538116
4.919999999999983,3.425060691043424,-17.839047807174566,25.209532978433987,5.5030371362454495,5.871349508736838,0.0,4.771515698939593,-13.054807685253799,-0.054764711281573744,-0.27105315717129747,-0.21406546770748552,0.0,457.9675112952729,456.7162931140906,456.7519973422733,457.1864081132605
4.979999999999982,3.71810750020186,-18.6357486469816,25.197000649208142,5.487999500523781,5.859317654373797,0.0,4.996469212910302,-13.501407409764997,-0.3671764239204153,-0.28444152577073195,-0.20532244419021167,0.0,492.666714421838,493.2739099060552,493.3053970520003,492.2466622090379
5.0399999999999805,4.023580605041674,-19.457556486692354,25.163315646315215,5.471724875095605,5.849752268304615,0.0,5.185640026902877,-13.892088444476329,-0.7593373955764532,-0.27582163254272624,-0.1883051768740557,0.0,468.98212324193616,470.2660126364117,468.4476173929625,469.0419779545728
